paper_id,title,year,authors,abstract,venue,url
9df9d1ecdaafad69a6b608e7a90c7ae739207f44,Leveraging Large Language Models and Machine Learning for Cyber Threat Intelligence: Detecting Advanced Persistent Threats in Saudi Arabia,2025,A. A. Alghamdi,"Saudi Arabia's digital transformation under Vision 2030 has positioned the nation as a prime target for Advanced Persistent Threats (APTs)—sophisticated, sustained cyberattacks that target critical infrastructure including energy, finance, and government sectors. Unlike conventional cybercrime, APTs employ advanced evasion techniques, supply chain compromises, and prolonged dwell times, making detection exceptionally challenging. Current Cyber Threat Intelligence (CTI) practices rely heavily on manual analysis of unstructured text data from threat reports, security blogs, and alert feeds—a process that is slow, error-prone, and unable to keep pace with the volume and velocity of emerging threats. This paper proposes an automated CTI framework that integrates Large Language Models (LLMs) with Long Short-Term Memory (LSTM) networks for intelligent threat campaign detection. Our approach leverages Named Entity Recognition (NER) to extract critical threat indicators from unstructured CTI sources, followed by LSTM-based temporal pattern analysis to identify coordinated APT campaigns. We evaluate our framework on a curated NER dataset comprising real-world threat intelligence reports, achieving 92% accuracy in threat campaign detection—a significant improvement over traditional rule-based approaches. The framework demonstrates particular effectiveness in identifying entity relationships and temporal attack patterns characteristic of APT operations. This preliminary study contributes: (1) a novel integration of LLMs and LSTM for automated CTI analysis, (2) empirical validation on real-world threat data, and (3) a contextual analysis of APT threats specific to Saudi Arabia's digital landscape. Our findings suggest that automated, AI-driven CTI analysis can substantially reduce threat detection time while improving accuracy, offering a scalable solution for organizations facing sophisticated cyber adversaries.",International Conference on Orange Technologies,https://www.semanticscholar.org/paper/9df9d1ecdaafad69a6b608e7a90c7ae739207f44
6fc74e4567296b1652c6d7673a196af95fe18b90,Performance Comparison Analysis of Conventional and Advanced Machine Learning Algorithms for APT Malware Detection,2025,Alifya Kayla Shafa Susanto; Ilham Achmad Fiqrin; R. Patchmuthu; Sharul Tajuddin; Darwis Setiawan Waruwu; Ofelius Laia,"Advanced Persistent Threat (APT) malware can remain undetected for extended periods and inflict substantial damage. This research compares the performance of conventional machine learning (ML) with that of advanced ML algorithms, which include ensemble methods for detecting APT malware. This study utilizes three different datasets: DAPT2020, CIC-IDS 2018, and Unraveled. Further, CatBoost was selected for feature extraction and tested using conventional ML models: Random Forest (RF), Decision Tree (DT), Naïve Bayes (NB), Multilayer Perceptron (MLP), Logistic Regression (LR), and advanced ensemble models: XGBoost, CatBoost, LightGBM, and Gradient Boosting to find the best model. All models’ performance is evaluated using key metrics, including accuracy, recall, precision, and F1-score, specifically for APT detection. LightGBM performs best on all datasets, with accuracy, recall, and F1-score values of $98.96 \%, 99.21 \%$, and $98.27 \%$ on DAPT2020; 98.82%, 95.51%, and 93.83% on Unraveled; and $98.33 \%, 92.37 \%$, and $92.57 \%$ on CIC-IDS2018, respectively. This shows that LightGBM is a highly effective model for detecting APT malware.",2025 7th International Conference on Applied Computational Intelligence in Information Systems (ACIIS),https://www.semanticscholar.org/paper/6fc74e4567296b1652c6d7673a196af95fe18b90
308392b1d01709b48f3c7b0ea75d986cba5d6793,Quantum Machine Learning for Cyber Threat Detection: Enhancing Security in the Quantum Era,2025,Mohammed abdulhamza Noor,"The cat-and-mouse game is endless. On the one hand, the security industry is ceaselessly countering security technologies to immunize against perceptible threats. On the other hand, adversaries are always attempting to devise cutting-edge exfiltration schemes for potential return on investment. Ever since the Federal Bureau of Investigation (FBI) released the Flash report that hinges on raw indicators to unveil LICAT backdoor on Joomla websites running PHP, adversaries tweaked their infection vectors to avoid detectable host-based artifacts. Economic and geopolitical aspects also spurred the entrenchment of Advanced Persistent Threats (APTs). Major players in cyber industry are investing manifold resources into protracted espionage campaigns by concentrating on high-value targets. While research in QC is progressing, there are also challenges in harnessing the technology’s full capabilities. Much like conventional computing requiring some understanding about a computer’s architecture, a fundamental understanding of quantum mechanics is needed to comprehend QC . To explore how advances in quantum may be applied in cybersecurity tasks, developments in this technology are reviewed. Quantum computing can help to deal with cybersecurity tasks by enhancing problem complexity due to its advantages in performing complex tasks effectively. Cybersecurity tasks may be substantially complex, requiring understanding non-local correlations and collecting a large quantity of data points in different fidelities and complexities.",CyberSystem Journal,https://www.semanticscholar.org/paper/308392b1d01709b48f3c7b0ea75d986cba5d6793
e167ae78206a1130b158b9c471273ff4e97adb5c,Threatify: APT Threat Variant Generation Using Graph-Based Machine Learning,2025,Boubakr Nour; M. Pourzandi; Mourad Debbabi,"Ensuring cybersecurity in an ever-evolving threat landscape requires proactive identification and understanding of potential threats. Conventional detection and prediction solutions often fall short as they predominantly focus on known attack vectors. Advanced Persistent Threats (APTs) are becoming increasingly sophisticated and stealthy, resulting in new threat variants that are undetectable by these detection solutions. This paper introduces Threatify, a novel approach to predicting the most probable threat variants from existing APTs and previously seen attack campaigns. Our approach automates the generation of threat variants using graph-based machine learning based on the attack definition, past attack campaigns, and the security context between different techniques. Threatify leverages a security knowledge base of realistic attack scenarios and cybersecurity expertise to model, generate, and predict new forms of potential future threats by combining inter- (i.e., within the same APT attack) and intra- (i.e., between different APTs) techniques used by threat actors. It is crucial to emphasize that Threatify does not merely mix techniques from different APTs; rather, it constructs a logical and pragmatic kill chain based on their security context. Threatify is able to predict new attack steps, find relevant techniques to be substituted by, and merge APTs’ techniques in the current security context, and thus create previously unexplored threat variants. Our extensive experimental results demonstrate the efficacy of our approach in generating relevant and novel threat variants with a similarity score of 92%, uniqueness of 82%, validity of 95%, and reduction rate of 96%, including those that have never occurred before.",IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/e167ae78206a1130b158b9c471273ff4e97adb5c
06c24314e2a474c8608a0d1f6be4cfc7c1b9ab3c,User Behavior Analysis for Cyber Threat Detection: A Comparative Study of Machine Learning Algorithms,2025,Anant Wairagade; Sumit Ranjan,"Over the years, the increasing sophistication of cyber-attacks including insider threats, advanced persistent threats (APTs), and zero-day vulnerabilities have placed critical sectors such as health care, and government at severe risk. User behavioral analysis integration with machine learning (ML) provides an efficient solution for the detection and mitigation of these threats. This study aims to perform a comparative assessment of ML-based methods, analyzing their efficacy in handling insider attacks, APTs, and zero-day vulnerabilities. The detailed study of the state of the art showcases the ability of ML-based user behavioral analysis while highlighting key challenges faced by existing solutions such as data imbalance, high energy consumption, and scalability and latency concerns, among others. Moreover, real-life use cases of user behavioral analysis integration with ML for cyber security are also explored. The article also explores the research directions, providing future professionals and researchers with the road map for cyber security enhancement. To our knowledge, this is the first article to perform a comparative assessment of ML-based behavioral analysis solutions for insider threats, APTs, and zero-day vulnerabilities.",International Symposium on Digital Forensics and Security,https://www.semanticscholar.org/paper/06c24314e2a474c8608a0d1f6be4cfc7c1b9ab3c
e9c01a25d2c2249bc4bef2f58e44c2eafcd2d28d,A Hybrid Self-Supervised Learning Framework for Advanced Persistent Threat Detection,2026,Marwan Albahar,": Advanced Persistent Threats (APTs) are stealthy cyberattacks that can evade detection in system-level audit logs. Provenance graphs encode these logs as interacting entities and events, exposing a causal and dependency structure that is often obscured in linear representations. Prior provenance-based detectors typically apply anomaly detection over such graphs, yet they frequently incur high false-positive rates and produce coarse grained alerts; moreover, approaches that heavily depend on node-specific identifiers (e.g., file paths) can learn spurious correlations, reducing robustness and limiting reliability across heterogeneous workloads. In this paper, we present Self-Training Adaptive Graph Encoder (stage), a lightweight, self-supervised anomaly detection framework for provenance graphs that (i) trains without attack labels and (ii) enforces leakage-free model selection and thresholding with explicit control over false-alarm rates. STAGE uses learnable degree and node-type embeddings, processed by a compact two-layer Graph Convolutional Networks (GCN) with residual connections and dual pooling. A memory augmented attention module captures global benign prototypes, improving resilience to rare-but-legitimate behaviors, and suppressing false alarms. Training combines contrastive learning over augmented graph views with a one-class Support Vector Data Description (SVDD) objective that learns a compact benign hypersphere in the embedding space. Inference, STAGE fuses neural embeddings with fixed dimensional structural graph statistics and scores them using an ensemble of classical one-class detectors. As a result, STAGE attains strong ranking quality and practical operating points on two benchmarks: the StreamSpot and Wget datasets. In the StreamSpot dataset, STAGE achieves an AUC of 0.998, operating at 95% recall with a 0% false positive rate. On the Wget dataset, it attains an AUC of 0.998 and an average precision of 0.998, achieving 100% recall and 96% precision at a 4% false positive rate. Overall, STAGE demonstrates strong empirical separability for benign-only provenance-based detection and provides an explicit mechanism to trade off recall and false positive rate through predefined thresholding policies.","Computers, Materials &amp; Continua",https://www.semanticscholar.org/paper/e9c01a25d2c2249bc4bef2f58e44c2eafcd2d28d
9cb2fdbcfe49c6e590e5c84d14e1a7d85bd8c561,ADVANCING CYBER THREAT INTELLIGENCE WITH MACHINE LEARNING AND OSINT,2026,Spoorthi B S; Namana D C; Rohan K; Amrutha H P,"Abstract. The growing complexity and tempo of cyber-attacks have outpaced signature-based defenses.
Advanced persistent threats, zero-days, and polymorphic malware routinely evade perimeter tools, which
creates demand for adaptive, intelligence-driven security. This review proposes a synergistic framework
that fuses Machine Learning with Open-Source Intelligence to enable real-time detection and response.
We analyze supervised, unsupervised, and deep learning methods for high-volume telemetry, and show
how fusing internal analytics with external OSINT improves precision and speeds incident handling. Sector case studies in IIoT, finance, and healthcare illustrate operational value, while challenges in adversarial robustness, data quality, privacy, and model opacity are examined. We outline research directions including Federated Learning for privacy-preserving collaboration, blockchain for trusted threatintelligence exchange, and Explainable AI for analyst trust. We argue that combining ML with OSINT,
augmented by these technologies, is essential to build resilient, transparent, and collaborative cyber defense.
Keywords: Machine Learning, Block chain, Intrusion detection, Industrial Internet of Things, Cybersecurity frameworks",RCHUB JOURNAL OF COMPUTATIONAL INTELLIGENCE SCIENCE AND ENGINEERING (JCISE),https://www.semanticscholar.org/paper/9cb2fdbcfe49c6e590e5c84d14e1a7d85bd8c561
341d785475da2663203fc3ccaa1bca71968310bb,"AGENTIC AI AND CYBER SECURITY: AUTONOMOUS THREAT HUNTING, INTRUSION DETECTION, AND ADAPTIVE DEFENSE MECHANISMS IN A WORLD OF INCREASINGLY SOPHISTICATED CYBER ATTACKS",2026,Ajay Simha Rangappa,"This study investigates the transformative potential of agentic artificial intelligence (AI) systems in enhancing cybersecurity through autonomous threat hunting, real-time intrusion detection, and adaptive defense mechanisms. Employing a mixed-methods research design, the investigation analyzes a large-scale dataset comprising 2.4 million network events collected from January 2023 to December 2024 across 150 enterprise environments. A custom agentic AI framework built on reinforcement learning (RL), large language models (LLMs), and multi-agent collaboration was developed and evaluated against baseline machine learning models. Results demonstrate a 41% improvement in threat detection accuracy, a 57% reduction in mean time to respond (MTTR), and a 63% increase in adaptive policy efficacy under simulated advanced persistent threat (APT) conditions. The findings underscore the necessity of goal-directed, self-improving AI agents in countering evolving cyber threats while highlighting ethical, interpretability, and integration challenges. This work contributes a reproducible methodology and empirical benchmarks for deploying agentic AI in operational security environments.",Journal of Digital Security and Forensics,https://www.semanticscholar.org/paper/341d785475da2663203fc3ccaa1bca71968310bb
3c66e28252201e178255c6f1141513d67ce4fcc8,AI-Driven Approaches to Improve Cybersecurity in Financial Transactions,2026,Sneha B. Sahane,"The rapid digitalization of financial services has significantly increased exposure to cyber threats targeting financial
transactions. Traditional rule-based cybersecurity mechanisms are insufficient against evolving attack strategies such as fraud,
identity theft, adversarial manipulation, and advanced persistent threats. Artificial Intelligence (AI) and Machine Learning
(ML) provide adaptive, scalable, and real-time solutions for detecting and mitigating financial cyber risks. This paper presents a
comprehensive study of AI-driven approaches for improving cybersecurity in financial transactions. It analyzes supervised,
unsupervised, deep learning, graph-based, and reinforcement learning techniques, along with their applications in fraud
detection, anti-money laundering (AML), identity verification, and threat intelligence. Implementation frameworks, challenges,
ethical implications, and future research directions are also discussed. The results indicate that AI significantly enhances
detection accuracy and response efficiency while introducing challenges related to explain ability, privacy, fairness, and
adversarial robustness.",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/3c66e28252201e178255c6f1141513d67ce4fcc8
ec652a5a8f26d165372a0020331fc6b68b889076,AI-Powered Adaptive Honeypot for Advanced Threat Intelligence,2026,Fatima M. Inamdar; Francis Muanawma; Aditya Gandhi; J. Vanlalruati; T. Jadhav,"The modern digital landscape is subjected to quickly changing threats like zero-day attacks, advanced persistent threats (APTs), and polymorphic malware, which often go unnoticed by the traditional firewalls and signature-based detection systems. Traditional honeypots are still a valuable tool, but their static nature makes them very easy to detect. In this paper, we present an AI-enabled adaptive honeypot that can constantly change its interaction patterns, vulnerability exposure, and deceptive responses according to the attacker's behavior in real time. The proposed system combines the use of machine learning for intrusion detection, reinforcement learning for deceptive practices, and a threat intelligence engine that correlates the data collected from the honeypot with other external data sources. The experimental tests including simulated attacks and malware payloads reveal the possibility of longer attacker dwell time, better detection of new threats, and high-fidelity intelligence being produced automatically. The use of this adaptive method is a considerable boost to the capacity of proactive defense.",International Research Journal on Advanced Engineering Hub (IRJAEH),https://www.semanticscholar.org/paper/ec652a5a8f26d165372a0020331fc6b68b889076
30b59cd3bceac63b23ab95503802b49ff2c887ae,Adaptive AI-Driven Threat Intelligence Framework for Proactive Cyber Defense in Dynamic Network Environments,2026,Mohit Garg; Phani Rohitha Kaza; Akash Kilaru; Syed Sadique Basha; Chaitanya Gunupudi; Kalyana Krishna Kondapalli,"The rapid evolution of dynamic network infrastructures has intensified exposure to sophisticated cyber threats, including zero-day attacks and advanced persistent threats, which traditional signature-based security mechanisms fail to address effectively. This paper proposes an Adaptive AI-Driven Threat Intelligence Framework (AID-TIF) that integrates machine learning, deep learning, reinforcement learning, and real-time threat intelligence to enable proactive cyber defense. The framework continuously monitors network traffic and system behavior, detects both known and unknown threats in real time, and dynamically adapts defense strategies based on evolving attack patterns. AID-TIF was implemented and evaluated in realistic network environments against multiple attack scenarios, including DDoS attacks, malware propagation, and insider threats. Experimental results demonstrate a detection accuracy of 95% for known attacks and 85% for previously unseen threats, with a low false positive rate of 3%. Additionally, the framework achieves rapid threat detection within 1.5 seconds and automated mitigation within 5 seconds, significantly reducing potential damage and downtime. The key contributions of this work include a hybrid AI-based adaptive architecture, seamless integration of external threat intelligence, and automated real-time mitigation. Overall, AID-TIF offers a scalable, resilient, and forward-looking cybersecurity solution for modern network environments.",2026 International Conference on AI-Driven Smart Systems and Ubiquitous Computing (ICAUC),https://www.semanticscholar.org/paper/30b59cd3bceac63b23ab95503802b49ff2c887ae
8c8f5312f2486752b3220ba374ae2b49be34d115,Advanced Anomaly Detection and Threat Intelligence in Zero Trust IoT Environments Using Machine Learning,2026,Muhammad Umair Basharat; Jawad Hussain; Waqas Khalid; C. Kwong,"The growing adoption of IoT and cloud computing, combined with rapid advancements in digital technologies, has considerably increased the cyber-attack surface, resulting in increasingly complex and persistent attacks. Traditional security methods, primarily based on perimeter defenses, are insufficient to meet these developing threats, especially within the context of a Zero Trust Security (ZTS) architecture. This study investigates the application of sophisticated artificial intelligence (AI) and machine learning (ML) techniques, including the use of the Synthetic Minority Oversampling Technique (SMOTE), to improve anomaly detection and threat intelligence systems. This study focuses on how Support Vector Machine (SVM), Random Forest (RF), and Decision Tree (DT) classifiers might increase threat detection accuracy in IoT environments. The research endeavors to improve cybersecurity resilience by mitigating false positives and providing actionable intelligence through supervised learning algorithms. The KDD Cup 1999 dataset is used in the study to assess how well these models perform in simulating various network intrusions and regular traffic. The application of SMOTE significantly enhanced the performance of these models by addressing class imbalance, leading to improved detection accuracy. Furthermore, as supplementary methods for detecting malicious URLs and advanced persistent threats (APTs), edge-based machine learning and blockchain technology are investigated. This study addresses the shortcomings of conventional security systems and supports the growing demand for reliable threat detection in a world that is becoming more interconnected. It also advances the creation of more proactive and adaptable cybersecur",Unknown,https://www.semanticscholar.org/paper/8c8f5312f2486752b3220ba374ae2b49be34d115
1bd9a7395978dea03bc8baea9a34c2a0e7fab364,AutoSOC Cyber Analyst (ASOC-CA): Using AI to Automate SOC Tier 1 & 2 Activities,2026,Iason Mihalopoulos; Jen-Ryann Ngo-Antonio; Matthew Pugh; Damon Neal; Yinzhi Cao; Lanier A. Watkins,"Hackers are now beginning to use artificial intelligence (AI) to expand the capabilities and sophistication of their attacks, creating challenges for network owners. As state-sponsored adversaries and advanced persistent threats (APTs) utilize AI to their advantage, network owners must evolve concurrently to address the emergent threat landscape shaped by advanced AI systems. Thus, in this paper, we propose an end-to-end Machine Learning Framework to automate and strengthen cybersecurity operations. To demonstrate the feasibility of our approach, in this work-in-progress paper, we built and evaluated, a framework that consists of a machine learning (ML) model that automates the classifications of alerts generated by the Splunk Security Information and Event Management system (SIEM) to map adversary behaviors to MITRE ATT&CK stages. Our automated detection efforts are then fed into an LLM to generate an incident response report for cyber threat intelligence (CTI) and incident response teams. Our experimental results are intended to highlight the feasibility of combining adversary emulation with early real-time AI-assisted detection to strengthen organizational resilience (i.e. in Critical Infrastructure) against sophisticated campaigns.",Computing and Communication Workshop and Conference,https://www.semanticscholar.org/paper/1bd9a7395978dea03bc8baea9a34c2a0e7fab364
27f525fbb534b8a806b9d1410fd5a1628e570f70,Cybersecurity Threat Detection System,2026,Kushal T.S; Prof.Sunita Kallu; Bheemrao Kottenavar,"Abstract- The rapid advancement of digital technologies has resulted in a significant increase in cyber threats, making conventional security mechanisms insufficient to handle modern and sophisticated cyberattacks. Artificial Intelligence (AI) has become a key enabler in strengthening cybersecurity by improving threat detection through machine learning, deep learning, and behavioral analysis techniques. AI-based security systems are capable of processing large volumes of data in real time to identify anomalies, anticipate potential attacks, and automate response actions. By utilizing AI, organizations can enhance their protection against emerging threats such as ransomware, phishing attacks, and advanced persistent threats (APTs). This paper explores the application of AI in cybersecurity with an emphasis on real-time threat detection, anomaly analysis, and predictive security models. It also discusses the benefits, limitations, and future directions of AI-driven cybersecurity solutions, highlighting the need to integrate AI with existing security frameworks to build a resilient defense system. The study indicates that AI-powered approaches significantly improve security effectiveness; however, challenges related to ethical issues, adversarial AI threats, and deployment complexity must be addressed to enable large-scale adoption.




Index Terms-  Cyber  Security, Machine  Learning,  Deep  Learning",International Journal of Scientific Research in Engineering and Management,https://www.semanticscholar.org/paper/27f525fbb534b8a806b9d1410fd5a1628e570f70
7996db3a4bb1e0e97578e1b7bc3ef53d27559c55,Data Science and Its Role in Cybersecurity: Leveraging Advanced Analytics for Robust Def,2026,Vedant Bachhav; M. Attar; Neha Yeola,": With rapid digital transformation across industries, cyber threats have grown not only in number but also in complexity. Conventional security mechanisms based on fixed signatures are no longer adequate to counter modern threats such as zero-day attacks, advanced persistent threats, and evolving malware. This research paper examines the critical role of data science in strengthening cybersecurity frameworks. By incorporating machine learning, deep learning, and big data analytics, organizations can adopt proactive security strategies instead of reactive responses. The paper discusses the data science lifecycle, major cyber threat categories, and the application of predictive analytics in intrusion detection, malware identification, and fraud prevention. Additionally, it highlights tools, limitations, challenges, and future research opportunities in this emerging interdisciplinary field.",International Journal of Science and Research (IJSR),https://www.semanticscholar.org/paper/7996db3a4bb1e0e97578e1b7bc3ef53d27559c55
5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,Deep Recurrent Hidden Markov Learning Framework for Multi-Stage Advanced Persistent Threat Prediction,2026,Saleem Ishaq Tijjani; Bogdan Ghita; Nathan Clarke; Matthew Craven,"Advanced Persistent Threats (APTs) represent hidden, multi\-stage cyberattacks whose long term persistence and adaptive behavior challenge conventional intrusion detection systems (IDS). Although recent advances in machine learning and probabilistic modeling have improved APT detection performance, most existing approaches remain reactive and alert\-centric, providing limited capability for stage-aware prediction and principled inference under uncertainty, particularly when observations are sparse or incomplete. This paper proposes E\-HiDNet, a unified hybrid deep probabilistic learning framework that integrates convolutional and recurrent neural networks with a Hidden Markov Model (HMM) to allow accurate prediction of the progression of the APT campaign. The deep learning component extracts hierarchical spatio\-temporal representations from correlated alert sequences, while the HMM models latent attack stages and their stochastic transitions, allowing principled inference under uncertainty and partial observability. A modified Viterbi algorithm is introduced to handle incomplete observations, ensuring robust decoding under uncertainty. The framework is evaluated using a synthetically generated yet structurally realistic APT dataset (S\-DAPT\-2026). Simulation results show that E\-HiDNet achieves up to 98.8\-100\% accuracy in stage prediction and significantly outperforms standalone HMMs when four or more observations are available, even under reduced training data scenarios. These findings highlight that combining deep semantic feature learning with probabilistic state\-space modeling enhances predictive APT stage performance and situational awareness for proactive APT defense.",arXiv.org,https://www.semanticscholar.org/paper/5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb
5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,Dynamic Adaptive Aggregation and Feature Pyramid Network Enhanced GraphSAGE for Advanced Persistent Threat Detection in Next-Generation Communication Networks,2026,Liang Kou; Xiaochen Pan; Guozhong Dong; Meiyu Wang; Chunyu Miao; Jilin Zhang; Pingxia Duan,"Advanced Persistent Threats (APTs) pose severe challenges to Next-Generation Communication Networks (NGCNs) due to their stealthiness and NGCNs’ dynamic topology, while conventional GNN-based intrusion detection systems suffer from static aggregation and poor adaptability to unseen nodes. To address these issues, this paper proposes DAA-FPN-SAGE, a lightweight graph-based detection framework integrating Dynamic Adaptive Aggregation (DAA) and Multi-Scale Feature Pyramid Network (MSFPM). Leveraging GraphSAGE’s inductive learning capability, the framework effectively models unseen nodes or subgraphs and adapts to NGCN’s dynamic changes (e.g., elastic network slicing, online AI model updates)—a key advantage for handling NGCN’s real-time topological variations. The DAA module employs multi-hop attention to dynamically assign weights to neighbors at different hop distances, enhancing capture of hierarchical dependencies in multi-stage APT attack chains. The MSFPM module fuses local-global structural information via a gated feature selection mechanism, resolving dimensional inconsistency and enriching attack behavior representation. Extensive experiments on StreamSpot, Unicorn, and DARPA TC#3 datasets demonstrate that this method delivers superior performance and meets detection requirements of large-scale NGCNs.",IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb
3e9b342e587278bebf72ad6fb3cf8adec4d65d25,Edge-Deployable ML Agent for Real-Time Tactic and Technique Attribution in Microgrid Security,2026,Suresh Mogilicharla; Manoj Tripathy; Mital Kanabar,"The proliferation of microgrids increases exposure to advanced persistent threats (APTs) that evolve through structured adversarial stages defined by tactics and techniques. While the MITRE ATT&CK for ICS framework offers a comprehensive threat taxonomy, its integration into edge-level Intrusion Detection Systems (IDSs) remains limited. Existing IDSs mainly perform binary classification (benign vs. malicious) and depend heavily on centralized Security Operations Centers (SOCs) for contextual analysis and response. This work proposes a machine learning-based agent for real-time attribution of adversarial tactics and techniques, leveraging the MITRE ATT&CK framework. Designed as an add-on to existing IDSs, the agent ingests alerts in the standardized Intrusion Detection Message Exchange Format (IDMEF). Its effectiveness is validated through integration with a realistic microgrid environment, supported by real-time experimental data and edge deployment on a Raspberry Pi. A comparative study of classifiers, SVM, Random Forest, Decision Tree, Naïve Bayes, and XGBoost has been conducted, with feature selection optimized using Binary Particle Swarm Optimization (BPSO). XGBoost achieved the highest classification accuracy of 98% with an inference latency of 15 ms, and minimal CPU (16.2%) and memory (1.7%) utilization, demonstrating its suitability for resource-constrained edge devices. The results are visualized in Grafana, enabling proactive, tactic-aware defense and improving local situational awareness while reducing dependency on cloud-based SOCs.",IEEE transactions on industry applications,https://www.semanticscholar.org/paper/3e9b342e587278bebf72ad6fb3cf8adec4d65d25
c62140652084cb73af1bc348ff2411650a50863a,Encrypted Network Traffic Analysis for Real-Time Cybersecurity Threat Detection,2026,D. Sreenivasulu,"This paper presents a real-time cybersecurity framework for Encrypted Network Traffic Analysis designed to detect
malicious activity concealed inside encrypted communication channels. Modern enterprise networks rely heavily on encryption
protocols such as TLS/SSL, HTTPS, QUIC, and VPN tunneling, rendering conventional deep-packet inspection methods
ineffective. Threat actors now systematically abuse encryption to hide malware communications, data exfiltration pipelines,
command-and-control (C2) channels, and advanced persistent threats. The proposed framework analyzes encrypted network
flows without decrypting any payload, combining machine learning classification, unsupervised anomaly detection, TLS
fingerprinting, behavioral flow modeling, and graph-based threat correlation to expose hidden malicious behavior. A real-time
streaming pipeline, composite risk scoring engine, and explainable AI layer together deliver sub-300 ms threat detection with full
decision transparency. Experimental evaluation demonstrates 94.2% classification accuracy, a ROC-AUC of 0.95, and the ability
to process over 25,000 encrypted flows per second in a cloud-native Kubernetes environment. The solution is privacy-preserving,
horizontally scalable, and designed for deployment in enterprise and government cybersecurity infrastructures.",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/c62140652084cb73af1bc348ff2411650a50863a
e1687ac26be287a0fe54ff45ad158d28a886b943,Enhancing Cybersecurity Resilience through AI-Driven Threat Detection and Automated Incident Response in Modern Networks,2026,Putha Sateesh Kumar,"The rapid evolution of cyber threats, including advanced persistent threats (APTs), ransomware campaigns, phishing
attacks, insider threats, and zero-day exploits, has significantly challenged conventional cybersecurity mechanisms. Traditional
security frameworks primarily rely on signature-based detection, static rule sets, and manual incident response processes, which
are increasingly inadequate against sophisticated and adaptive adversaries. As modern networks become more complex due to
cloud computing, Internet of Things (IoT), edge computing, and large-scale digital transformation, there is an urgent need for
intelligent, scalable, and automated cybersecurity solutions. This study explores the integration of Artificial Intelligence (AI),
Machine Learning (ML), and Deep Learning (DL) techniques into contemporary cybersecurity architectures to enhance
proactive threat detection and automated incident response capabilities. AI-driven threat intelligence systems leverage behavioral
analytics, anomaly detection models, predictive analytics, and real-time data processing to identify malicious activities before
they escalate into critical security breaches. Supervised, unsupervised, and reinforcement learning approaches are examined
for their effectiveness in detecting both known and unknown attack patterns. Furthermore, the research highlights the role of
Security Orchestration, Automation, and Response (SOAR) platforms in minimizing response time, reducing human error, and
improving operational efficiency. Automated incident response frameworks enable rapid containment, threat isolation, system
recovery, and continuous monitoring without heavy reliance on manual intervention. A comparative analysis between traditional
and AI-powered cybersecurity models demonstrates substantial improvements in detection accuracy, scalability, adaptability, and
resilience. The findings suggest that AI-enhanced cybersecurity systems not only strengthen real-time network protection but
also contribute to predictive defense strategies capable of mitigating emerging and zero-day threats. While challenges such as
adversarial attacks, data quality issues, computational overhead, and explainability remain, AI-driven security architectures
represent a transformative approach toward building resilient, intelligent, and self-adaptive cyber defense ecosystems for modern
digital infrastructures.",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/e1687ac26be287a0fe54ff45ad158d28a886b943
67dce7063f009fe877c0f822d656035a156edbcc,Exploring and Evaluating the Application of Quantum Computing Techniques in Enhancing the Performance of Intrusion Detection Systems (IDS),2026,D. Fiase; Kwadwo Opoku Attah; N. Nelson; P. Agyeman,"As cyber-physical systems and digital infrastructures grow in scale and complexity, conventional threat-detection
techniques face increasing challenges in processing high-dimensional data, modeling nonlinear relationships, and responding to
rapidly evolving attack surfaces. This work explores the potential of quantum computing techniques to enhance threat detection
through quantum machine learning, quantum optimization, and quantum-inspired analytics focuses on IDS. We examine how
quantum systems can encode complex feature spaces, accelerate search and classification tasks, and improve the detection of
subtle anomalies and advanced persistent threats. Key use cases include intrusion detection, malware classification, behavioral
analytics, and risk modeling. The study evaluates hybrid quantum classical architectures and discusses current hardware
constraints, algorithmic maturity, and implementation considerations. While large-scale, fault-tolerant quantum systems remain
under development, our findings indicate that near-term quantum approaches particularly variational models and amplitudeencoding schemes show promise for improving detection accuracy and computational efficiency in specific problem classes. This
research highlights both the opportunities and the practical limitations of integrating quantum computing into cybersecurity
workflows and outlines future directions for realizing robust, scalable quantum-enabled threat-detection systems",International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/67dce7063f009fe877c0f822d656035a156edbcc
